trans_id,student_id,amount,category,pay_method,time,location
2587,20230256,55.88,学习用品,微信,2025/7/9 18:45,校门口
569,20230256,47.18,娱乐,支付宝,2025/6/21 8:35,校园超市
1907,20230256,12.04,超市,微信,2025/8/17 19:19,一食堂
3199,20230256,69.41,交通,支付宝,2025/9/1 1:02,图书馆
8665,20230256,31.19,学习用品,支付宝,2025/9/5 17:27,体育馆
7627,20230256,67.72,娱乐,校园卡,2025/11/8 4:14,二食堂
3202,20230257,32.37,学习用品,支付宝,2025/6/20 22:45,一食堂
1092,20230257,22.98,超市,支付宝,2025/8/4 15:05,校门口
5172,20230257,11.43,娱乐,校园卡,2025/9/24 5:07,校门口
7976,20230257,20.13,学习用品,微信,2025/7/21 9:03,图书馆
5977,20230257,18.35,交通,支付宝,2025/7/19 8:55,体育馆
7535,20230257,49.65,超市,校园卡,2025/9/22 8:37,打印店
6691,20230257,57.45,超市,微信,2025/6/18 18:01,图书馆
5401,20230257,35.63,交通,支付宝,2025/9/30 5:29,体育馆
9158,20230257,77.39,学习用品,微信,2025/9/29 3:20,二食堂
5959,20230257,37.19,生活服务,校园卡,2025/10/5 13:37,校门口
5818,20230257,36.12,餐饮,校园卡,2025/8/20 20:55,二食堂
6722,20230257,29.59,超市,微信,2025/11/3 5:07,体育馆
4421,20230257,13.32,生活服务,校园卡,2025/10/30 19:06,图书馆
3720,20230257,76.78,生活服务,校园卡,2025/6/10 16:01,校门口
5212,20230257,3.77,超市,支付宝,2025/6/9 10:13,打印店
2196,20230257,52.64,娱乐,支付宝,2025/8/1 16:23,体育馆
1945,20230257,53.53,生活服务,校园卡,2025/10/9 16:04,校园超市
6236,20230257,68.31,生活服务,校园卡,2025/9/8 6:41,一食堂
1475,20230257,19.7,娱乐,支付宝,2025/8/4 3:05,体育馆
5082,20230257,7.73,学习用品,支付宝,2025/9/12 13:27,校园超市
8685,20230257,61.15,交通,校园卡,2025/9/16 20:12,二食堂
3958,20230257,24.13,餐饮,校园卡,2025/6/24 2:52,一食堂
3407,20230257,42.52,生活服务,校园卡,2025/7/31 19:58,一食堂
2019,20230257,10.92,生活服务,微信,2025/8/2 20:36,打印店
3747,20230257,2.15,学习用品,支付宝,2025/5/27 8:26,校门口
3984,20230257,63.36,餐饮,校园卡,2025/9/17 20:29,校门口
9082,20230257,2.73,学习用品,支付宝,2025/7/4 22:24,一食堂
9258,20230257,14.59,超市,支付宝,2025/5/22 9:04,一食堂
7343,20230257,78.81,娱乐,校园卡,2025/10/3 11:58,校园超市
1406,20230257,11.82,学习用品,校园卡,2025/10/8 13:30,二食堂
8261,20230257,72.92,娱乐,校园卡,2025/9/26 3:10,校门口
1723,20230257,60.96,餐饮,支付宝,2025/9/6 12:01,图书馆
3040,20230257,72.33,生活服务,微信,2025/7/8 8:33,一食堂
7246,20230257,34.61,娱乐,校园卡,2025/10/24 15:09,一食堂
7534,20230257,60.14,交通,支付宝,2025/9/1 14:01,一食堂
4371,20230257,5.1,娱乐,校园卡,2025/8/24 0:41,校园超市
3624,20230257,61.75,学习用品,微信,2025/8/15 18:26,校门口
5235,20230257,17.65,超市,支付宝,2025/10/29 0:20,体育馆
2643,20230257,48.92,娱乐,校园卡,2025/9/18 5:52,校园超市
2745,20230257,65.46,娱乐,校园卡,2025/9/18 9:09,校园超市
7850,20230257,10.29,交通,校园卡,2025/10/16 17:09,图书馆
9891,20230257,6.94,学习用品,支付宝,2025/9/3 18:02,图书馆
8976,20230257,34.12,学习用品,支付宝,2025/7/9 4:27,一食堂
2099,20230257,61.66,娱乐,支付宝,2025/6/20 6:35,校门口
8833,20230257,24.42,交通,支付宝,2025/6/16 5:55,一食堂
3141,20230257,50.21,生活服务,校园卡,2025/8/30 21:40,体育馆
7214,20230257,33.6,餐饮,支付宝,2025/9/25 12:12,一食堂
2724,20230257,5.11,交通,校园卡,2025/9/19 14:34,二食堂
2993,20230257,67.02,交通,微信,2025/5/30 8:42,校园超市
1504,20230257,24.78,交通,支付宝,2025/10/13 22:38,一食堂
2761,20230257,33,学习用品,微信,2025/7/4 20:21,打印店
2182,20230257,52.53,超市,校园卡,2025/6/22 12:55,体育馆
7671,20230257,62.96,娱乐,微信,2025/11/14 1:11,二食堂
5497,20230257,14.76,娱乐,校园卡,2025/11/9 7:40,二食堂
5589,20230257,11.01,生活服务,支付宝,2025/6/28 1:22,打印店
6013,20230257,72.95,娱乐,支付宝,2025/9/12 12:18,校园超市
6155,20230257,62.75,超市,支付宝,2025/7/18 0:27,图书馆
2399,20230257,17.36,生活服务,微信,2025/5/25 16:28,校园超市
3259,20230257,10.45,生活服务,支付宝,2025/10/14 19:23,一食堂
5047,20230257,54.01,交通,校园卡,2025/6/17 23:10,体育馆
9443,20230257,71.48,餐饮,微信,2025/10/30 7:03,校门口
747,20230258,64.53,餐饮,校园卡,2025/6/8 6:14,二食堂
2840,20230258,70.33,娱乐,微信,2025/10/10 20:20,图书馆
4954,20230258,73.24,学习用品,微信,2025/8/9 11:58,一食堂
8345,20230258,49.36,学习用品,校园卡,2025/10/8 13:03,一食堂
392,20230258,6.94,娱乐,微信,2025/7/27 6:54,校门口
580,20230258,23.72,娱乐,支付宝,2025/10/14 23:47,图书馆
6037,20230258,7.05,超市,支付宝,2025/6/26 8:31,校门口
9332,20230258,61.09,餐饮,支付宝,2025/9/19 14:39,二食堂
486,20230258,71.01,交通,校园卡,2025/7/9 2:48,体育馆
5916,20230258,25.78,学习用品,支付宝,2025/11/2 20:42,打印店
6360,20230258,75.02,娱乐,支付宝,2025/10/6 12:46,校园超市
737,20230258,26.84,交通,微信,2025/11/14 5:31,校园超市
694,20230258,35.93,交通,校园卡,2025/10/30 4:21,校园超市
4682,20230258,68.41,交通,微信,2025/7/27 2:51,校园超市
4758,20230258,58.75,餐饮,微信,2025/8/4 18:25,二食堂
1066,20230258,20.46,学习用品,微信,2025/7/3 8:49,打印店
8895,20230258,2.32,超市,支付宝,2025/8/1 8:33,体育馆
8310,20230258,41,超市,校园卡,2025/6/24 23:23,校园超市
7268,20230258,40.92,娱乐,微信,2025/7/12 8:20,校园超市
6148,20230258,24.48,餐饮,支付宝,2025/11/4 3:44,二食堂
6524,20230258,71.82,生活服务,支付宝,2025/11/13 12:37,校园超市
5187,20230258,37.27,生活服务,微信,2025/11/13 4:18,一食堂
2183,20230258,43.57,学习用品,微信,2025/6/20 13:33,校园超市
6363,20230258,65.28,餐饮,支付宝,2025/10/17 0:59,二食堂
2850,20230258,26.13,餐饮,微信,2025/5/21 14:43,一食堂
611,20230258,35.73,学习用品,支付宝,2025/7/12 23:11,校门口
4114,20230258,56.04,超市,微信,2025/8/9 12:30,校门口
1965,20230258,42.6,餐饮,支付宝,2025/6/6 12:07,校园超市
3470,20230258,43.15,生活服务,校园卡,2025/6/2 10:08,校园超市
4096,20230258,24.52,交通,校园卡,2025/6/21 21:48,一食堂
893,20230258,25.22,生活服务,支付宝,2025/7/25 15:44,体育馆
2597,20230258,31.21,学习用品,支付宝,2025/7/24 22:04,体育馆
7522,20230258,64.52,学习用品,微信,2025/9/15 14:43,二食堂
7990,20230258,8.42,超市,微信,2025/11/1 8:59,二食堂
6341,20230258,46.22,学习用品,校园卡,2025/10/19 17:01,图书馆
2274,20230258,53.69,生活服务,校园卡,2025/6/3 1:29,图书馆
7998,20230258,25.85,餐饮,微信,2025/8/22 7:30,一食堂
5621,20230258,63.93,餐饮,支付宝,2025/9/24 17:08,图书馆
7534,20230258,75.46,娱乐,校园卡,2025/9/3 19:33,图书馆
6779,20230258,62.09,生活服务,微信,2025/9/23 4:40,体育馆
9577,20230258,4.92,生活服务,支付宝,2025/7/12 15:05,一食堂
7852,20230258,42.85,生活服务,微信,2025/8/24 13:34,校园超市
3309,20230258,30.39,交通,微信,2025/7/17 15:41,校园超市
5936,20230258,70.48,餐饮,支付宝,2025/11/4 11:01,一食堂
7758,20230258,67.87,学习用品,支付宝,2025/10/24 15:27,校门口
6058,20230258,33.26,餐饮,微信,2025/11/16 10:02,体育馆
8878,20230258,20.08,餐饮,校园卡,2025/6/25 7:23,校门口
9729,20230258,24.86,学习用品,微信,2025/5/29 21:26,一食堂
8696,20230258,10.31,超市,微信,2025/9/6 13:17,打印店
7420,20230258,32.44,交通,支付宝,2025/6/11 7:14,图书馆
9742,20230258,71.55,餐饮,微信,2025/6/19 3:19,校门口
3647,20230258,68.43,学习用品,校园卡,2025/8/14 9:02,校门口
1334,20230258,77.2,生活服务,微信,2025/8/16 22:02,校园超市
5542,20230258,10.33,超市,微信,2025/10/7 17:07,校门口
3478,20230258,12.55,娱乐,支付宝,2025/10/24 2:59,图书馆
1142,20230258,50.89,娱乐,支付宝,2025/10/17 12:22,校门口
5786,20230258,2.86,生活服务,校园卡,2025/7/3 0:51,打印店
4373,20230258,23.69,超市,校园卡,2025/6/18 7:23,打印店
5088,20230258,78.24,餐饮,微信,2025/7/14 5:19,二食堂
9022,20230258,18.76,生活服务,校园卡,2025/10/27 4:53,图书馆
3464,20230258,65.61,交通,微信,2025/7/22 15:37,校园超市
241,20230258,36.84,学习用品,校园卡,2025/7/14 10:42,一食堂
6133,20230258,34.32,交通,微信,2025/10/7 15:47,体育馆
9146,20230258,48.03,生活服务,微信,2025/11/16 17:53,体育馆
3703,20230258,17.69,学习用品,支付宝,2025/9/1 2:02,校园超市
8768,20230258,11.04,交通,支付宝,2025/8/29 12:50,体育馆
7918,20230258,5.02,学习用品,支付宝,2025/6/14 13:50,一食堂
7519,20230258,62.61,餐饮,支付宝,2025/7/18 20:04,校门口
735,20230258,75.91,学习用品,支付宝,2025/10/11 16:48,校门口
6000,20230259,77.13,生活服务,校园卡,2025/11/9 0:18,体育馆
3518,20230259,41.12,餐饮,微信,2025/6/10 17:44,体育馆
5725,20230259,62.19,超市,校园卡,2025/6/7 23:13,一食堂
1179,20230259,67.47,娱乐,微信,2025/11/6 6:38,校门口
9596,20230259,47.16,交通,支付宝,2025/8/13 19:47,校门口
8236,20230259,50.27,交通,支付宝,2025/10/9 11:55,体育馆
2322,20230259,10.96,生活服务,校园卡,2025/9/13 3:16,校园超市
7211,20230259,77.48,交通,校园卡,2025/10/23 20:03,一食堂
5417,20230259,26.12,学习用品,支付宝,2025/11/8 9:26,打印店
6829,20230259,24.46,学习用品,微信,2025/10/24 11:26,打印店
4823,20230259,41.4,生活服务,支付宝,2025/7/26 3:47,体育馆
4723,20230259,36.96,学习用品,校园卡,2025/10/8 23:57,体育馆
7863,20230259,36.82,娱乐,微信,2025/9/21 21:05,体育馆
4967,20230259,9.84,超市,支付宝,2025/8/22 18:05,二食堂
807,20230259,78.85,娱乐,校园卡,2025/5/27 5:37,校门口
3719,20230259,47.88,餐饮,支付宝,2025/10/2 6:39,校园超市
5506,20230259,41.24,娱乐,校园卡,2025/11/3 1:45,校园超市
3679,20230259,75.97,交通,校园卡,2025/6/3 20:23,二食堂
5156,20230259,24.43,娱乐,微信,2025/10/8 15:06,打印店
8422,20230259,15.48,超市,微信,2025/10/2 0:33,校门口
5842,20230259,62.97,娱乐,校园卡,2025/11/8 10:44,一食堂
88,20230259,11.41,餐饮,支付宝,2025/5/23 10:02,打印店
6172,20230259,30.23,超市,校园卡,2025/8/29 9:27,打印店
4391,20230259,29.42,餐饮,校园卡,2025/11/6 19:44,图书馆
2753,20230259,23.82,娱乐,支付宝,2025/7/8 23:41,二食堂
2717,20230259,60.87,学习用品,校园卡,2025/9/14 7:26,校园超市
2367,20230259,3.14,娱乐,微信,2025/9/10 17:57,校园超市
7855,20230259,48.94,娱乐,校园卡,2025/7/7 0:37,二食堂
1839,20230259,47.2,娱乐,微信,2025/8/8 13:22,图书馆
9621,20230259,23.65,超市,支付宝,2025/10/4 12:02,校园超市
8084,20230259,2.72,超市,支付宝,2025/8/11 23:58,一食堂
7860,20230259,10.93,学习用品,微信,2025/7/20 12:38,图书馆
1377,20230259,44.88,交通,微信,2025/9/2 11:00,二食堂
8911,20230259,49.79,学习用品,支付宝,2025/11/10 10:04,图书馆
7326,20230259,28.49,交通,支付宝,2025/8/7 2:37,图书馆
3668,20230259,33.38,餐饮,校园卡,2025/9/16 2:35,校门口
2383,20230259,5,餐饮,校园卡,2025/7/17 18:01,一食堂
1820,20230259,71.33,餐饮,校园卡,2025/7/18 2:08,校园超市
5787,20230259,5.52,餐饮,微信,2025/7/16 3:16,图书馆
6298,20230259,57.35,娱乐,微信,2025/10/31 10:16,校门口
9217,20230259,59.66,餐饮,微信,2025/6/3 22:36,校园超市
8775,20230259,18.49,超市,支付宝,2025/8/7 4:07,校园超市
3399,20230259,22.94,娱乐,支付宝,2025/9/2 16:32,体育馆
1706,20230259,31.78,交通,校园卡,2025/6/10 7:47,图书馆
3523,20230259,18.68,超市,支付宝,2025/6/25 20:39,图书馆
5112,20230259,7.52,生活服务,微信,2025/8/4 8:55,体育馆
5543,20230259,5.77,学习用品,微信,2025/8/10 6:45,一食堂
710,20230259,52.17,餐饮,校园卡,2025/8/12 8:23,体育馆
7896,20230259,4.2,学习用品,校园卡,2025/8/27 14:12,校门口
3030,20230259,54.95,学习用品,微信,2025/9/15 4:34,图书馆
2494,20230259,47.22,超市,微信,2025/6/16 15:37,打印店
8936,20230259,12.14,娱乐,支付宝,2025/6/19 10:57,打印店
3020,20230259,2.13,生活服务,校园卡,2025/7/13 8:58,图书馆
4012,20230259,21.82,娱乐,微信,2025/5/22 15:18,体育馆
5638,20230259,44.82,餐饮,校园卡,2025/6/26 0:28,校门口
2164,20230259,72.9,餐饮,校园卡,2025/7/28 14:51,校门口
789,20230259,54.72,学习用品,微信,2025/8/21 12:31,体育馆
2476,20230259,19.91,学习用品,支付宝,2025/8/25 0:10,校园超市
3952,20230259,11.1,娱乐,支付宝,2025/7/12 10:24,校门口
3487,20230259,25.36,交通,校园卡,2025/7/12 8:50,打印店
971,20230259,53.02,学习用品,支付宝,2025/8/30 18:40,校门口
6007,20230259,68.94,娱乐,支付宝,2025/5/25 13:33,体育馆
1511,20230259,51.28,餐饮,校园卡,2025/8/13 11:51,一食堂
1184,20230259,64.42,交通,支付宝,2025/5/31 7:24,二食堂
4603,20230259,59.24,生活服务,微信,2025/10/31 19:56,校门口
6250,20230259,56.03,餐饮,微信,2025/6/23 6:21,图书馆
8706,20230259,14.92,学习用品,支付宝,2025/7/14 17:01,二食堂
294,20230259,10.63,餐饮,支付宝,2025/10/21 9:41,打印店
3664,20230259,25.95,交通,微信,2025/9/2 20:53,一食堂
7099,20230259,64.43,超市,校园卡,2025/8/22 8:53,图书馆
3381,20230259,42.75,娱乐,微信,2025/10/25 21:43,一食堂
6250,20230259,53.93,超市,校园卡,2025/8/25 8:56,校门口
3458,20230259,21.37,生活服务,校园卡,2025/10/7 0:51,二食堂
6870,20230259,42.75,交通,校园卡,2025/7/27 17:13,校门口
9264,20230259,50.1,学习用品,微信,2025/9/22 20:32,校门口
4698,20230259,34.67,娱乐,校园卡,2025/8/6 19:27,校门口
8563,20230259,51.89,超市,微信,2025/10/24 22:22,一食堂
2297,20230259,25.38,超市,微信,2025/11/17 1:40,二食堂
2285,20230259,3.71,餐饮,微信,2025/9/1 9:55,一食堂
1103,20230259,70.84,学习用品,微信,2025/7/29 7:17,二食堂
2675,20230259,59.72,超市,校园卡,2025/6/15 6:26,校园超市
9667,20230259,50.35,超市,校园卡,2025/8/27 20:04,二食堂
820,20230259,45.33,娱乐,支付宝,2025/6/29 0:39,校园超市
8290,20230259,24.92,超市,微信,2025/11/9 21:28,校门口
361,20230259,39.91,交通,校园卡,2025/10/10 20:31,一食堂
9710,20230259,66.25,餐饮,校园卡,2025/8/31 3:42,二食堂
9649,20230259,76.2,娱乐,校园卡,2025/7/16 7:02,二食堂
3897,20230259,56.92,超市,支付宝,2025/8/29 6:15,校园超市
4501,20230259,19.44,超市,微信,2025/10/19 2:28,打印店
6040,20230259,8.26,超市,支付宝,2025/9/22 4:55,校园超市
7953,20230259,37.21,餐饮,校园卡,2025/10/4 0:24,体育馆
9564,20230259,51.56,学习用品,微信,2025/10/11 19:35,校门口
925,20230259,11.84,餐饮,校园卡,2025/9/15 8:42,图书馆
700,20230259,44.79,生活服务,微信,2025/6/11 8:28,二食堂
5149,20230259,37.83,超市,微信,2025/5/23 16:50,打印店
3706,20230259,35.51,超市,校园卡,2025/8/12 4:14,校园超市
3741,20230259,58.54,娱乐,支付宝,2025/10/18 22:20,体育馆
8638,20230259,20.84,学习用品,支付宝,2025/6/23 13:01,图书馆
9518,20230259,17.31,超市,微信,2025/10/21 23:14,打印店
4298,20230259,75.02,生活服务,微信,2025/7/25 8:58,体育馆
1048,20230259,59.37,餐饮,微信,2025/10/30 11:44,体育馆
5776,20230259,3.74,超市,微信,2025/7/1 17:03,校门口
1653,20230259,59.08,交通,微信,2025/7/13 4:01,图书馆
625,20230259,43.28,餐饮,支付宝,2025/10/19 6:04,体育馆
3803,20230259,40.61,学习用品,微信,2025/9/3 0:55,图书馆
5564,20230259,64.04,超市,支付宝,2025/7/27 14:11,一食堂
473,20230259,23.53,娱乐,校园卡,2025/8/5 9:56,打印店
4010,20230259,6.19,学习用品,校园卡,2025/7/26 2:29,体育馆
2312,20230259,33.87,超市,微信,2025/8/11 9:09,校门口
1089,20230259,5.37,餐饮,校园卡,2025/9/17 20:32,校园超市
4821,20230259,59.86,超市,微信,2025/8/13 22:20,打印店
538,20230259,47.57,交通,校园卡,2025/9/8 12:25,体育馆
7798,20230259,30.59,交通,微信,2025/7/25 16:24,校门口
5914,20230259,18.84,学习用品,微信,2025/10/9 16:02,校园超市
3463,20230259,41.06,学习用品,支付宝,2025/8/26 0:05,打印店
2263,20230259,29.28,交通,支付宝,2025/6/4 22:55,打印店
6464,20230259,25.45,娱乐,校园卡,2025/5/27 16:35,一食堂
1799,20230259,6.73,娱乐,微信,2025/9/8 21:24,体育馆
8396,20230259,75.57,超市,微信,2025/7/17 2:29,图书馆
3936,20230259,36.15,学习用品,支付宝,2025/11/10 2:07,校园超市
3317,20230259,74.6,娱乐,支付宝,2025/7/17 20:33,校门口
880,20230259,62.36,交通,微信,2025/8/15 12:32,一食堂
5095,20230259,40.44,超市,校园卡,2025/9/14 16:34,图书馆
9482,20230259,70.55,餐饮,校园卡,2025/10/9 0:10,打印店
5971,20230259,38.28,餐饮,校园卡,2025/7/21 6:22,图书馆
3657,20230259,75.08,学习用品,校园卡,2025/8/7 18:03,打印店
3439,20230259,29.78,餐饮,微信,2025/11/13 10:11,二食堂
2042,20230259,50.98,超市,支付宝,2025/10/5 19:48,一食堂
3272,20230259,66.92,娱乐,校园卡,2025/8/29 2:10,一食堂
9289,20230259,47.27,学习用品,支付宝,2025/7/29 9:46,校门口
6530,20230259,50.01,学习用品,校园卡,2025/6/29 22:48,一食堂
6038,20230259,62.3,生活服务,微信,2025/10/2 12:37,一食堂
1003,20230259,69.9,学习用品,支付宝,2025/11/14 11:15,体育馆
7451,20230259,73.68,餐饮,微信,2025/9/10 2:53,校园超市
7339,20230259,75.02,娱乐,校园卡,2025/8/11 13:11,图书馆
9528,20230259,16.84,生活服务,微信,2025/6/4 0:00,体育馆
176,20230259,26.09,交通,微信,2025/8/22 7:08,一食堂
3830,20230259,34.34,学习用品,微信,2025/6/15 4:03,二食堂
7185,20230259,49.55,生活服务,微信,2025/10/6 12:03,一食堂
7572,20230259,67.53,餐饮,校园卡,2025/10/2 4:12,校园超市
8338,20230259,6.8,学习用品,微信,2025/9/15 18:20,一食堂
4939,20230259,71.87,餐饮,校园卡,2025/9/11 22:57,校门口
3949,20230259,60.35,交通,微信,2025/8/8 15:54,一食堂
3239,20230259,7.71,超市,微信,2025/8/19 18:49,打印店
1645,20230259,3.72,娱乐,支付宝,2025/9/16 10:17,校门口
3220,20230259,48.8,学习用品,微信,2025/8/3 12:49,打印店
8841,20230259,39.97,学习用品,微信,2025/10/3 22:02,一食堂
1913,20230259,43.8,超市,支付宝,2025/9/23 12:08,一食堂
7500,20230259,17.46,餐饮,微信,2025/10/7 21:35,打印店
7933,20230259,79.6,餐饮,支付宝,2025/8/9 15:43,二食堂
680,20230259,3.72,交通,微信,2025/10/8 19:56,体育馆
2964,20230259,14.49,超市,支付宝,2025/11/12 17:52,一食堂
7101,20230259,47.06,娱乐,校园卡,2025/6/7 12:43,打印店
5801,20230259,53.2,娱乐,校园卡,2025/10/28 15:25,图书馆
2570,20230259,4.29,餐饮,校园卡,2025/6/17 7:34,打印店
9829,20230259,58.58,餐饮,校园卡,2025/9/23 12:43,打印店
2566,20230259,39.24,娱乐,校园卡,2025/11/6 10:46,体育馆
4535,20230259,46.73,餐饮,校园卡,2025/9/17 10:26,一食堂
2241,20230259,5.78,超市,微信,2025/6/25 13:08,打印店
7675,20230259,78.79,超市,校园卡,2025/9/22 8:43,体育馆
1037,20230259,40.06,生活服务,支付宝,2025/7/10 21:17,图书馆
5720,20230259,25.89,交通,校园卡,2025/8/27 9:59,二食堂
5673,20230259,26.2,娱乐,微信,2025/9/29 1:17,体育馆
3765,20230259,49.73,学习用品,微信,2025/7/13 17:07,体育馆
135,20230259,22.91,学习用品,支付宝,2025/9/24 13:21,图书馆
241,20230259,42.46,学习用品,微信,2025/10/17 15:02,校园超市
9994,20230259,79.06,交通,支付宝,2025/9/30 6:14,校园超市
7142,20230259,38.07,交通,微信,2025/10/2 10:02,二食堂
3472,20230259,72.91,超市,支付宝,2025/7/14 21:35,校门口
5763,20230259,14.56,超市,支付宝,2025/10/22 17:23,校园超市
2032,20230259,61.49,学习用品,支付宝,2025/10/5 0:24,校园超市
7616,20230260,2.1,餐饮,支付宝,2025/7/18 10:47,校门口
3036,20230260,24.24,生活服务,支付宝,2025/6/30 3:33,打印店
3813,20230260,51.58,餐饮,支付宝,2025/8/20 21:07,校门口
9262,20230260,42.26,交通,支付宝,2025/6/11 8:00,一食堂
5667,20230260,21.94,娱乐,支付宝,2025/9/29 1:22,体育馆
7700,20230260,73.89,餐饮,支付宝,2025/10/3 9:50,打印店
486,20230260,20.3,生活服务,微信,2025/9/3 3:32,二食堂
9645,20230260,59.72,交通,校园卡,2025/6/25 2:28,二食堂
8521,20230260,68.51,交通,校园卡,2025/7/30 8:31,一食堂
971,20230260,65.21,交通,校园卡,2025/11/8 22:21,校门口
3305,20230260,30.28,交通,支付宝,2025/8/26 19:26,一食堂
956,20230260,52.48,交通,微信,2025/6/10 16:40,图书馆
5935,20230260,2.14,超市,校园卡,2025/5/29 5:35,打印店
5579,20230260,61.26,娱乐,校园卡,2025/10/9 8:28,图书馆
7238,20230260,14.7,学习用品,微信,2025/11/10 0:32,校园超市
528,20230260,2.49,交通,支付宝,2025/5/23 16:21,一食堂
7855,20230260,11.23,交通,微信,2025/7/27 16:47,图书馆
228,20230260,42.64,餐饮,微信,2025/10/29 19:05,图书馆
1627,20230260,6.34,学习用品,支付宝,2025/6/5 10:30,校园超市
9693,20230260,76.23,娱乐,支付宝,2025/7/1 10:20,二食堂
1711,20230260,66.78,餐饮,微信,2025/6/9 19:43,二食堂
3365,20230260,51.6,餐饮,微信,2025/7/14 9:50,体育馆
6616,20230260,65.73,超市,校园卡,2025/5/27 17:30,校园超市
3956,20230260,68.58,超市,校园卡,2025/8/13 14:15,打印店
4154,20230260,40.27,娱乐,校园卡,2025/10/22 1:51,校门口
136,20230260,25.75,娱乐,微信,2025/7/2 10:00,打印店
544,20230260,15.23,生活服务,校园卡,2025/6/24 15:47,校门口
202,20230260,43,交通,支付宝,2025/8/27 9:34,校园超市
6642,20230260,53.69,超市,支付宝,2025/10/8 13:31,体育馆
3091,20230260,57.01,餐饮,校园卡,2025/10/1 17:46,一食堂
3013,20230260,65.39,娱乐,支付宝,2025/7/12 2:10,校园超市
7203,20230260,37.8,学习用品,校园卡,2025/9/30 20:06,二食堂
2635,20230260,77.3,餐饮,微信,2025/10/14 5:17,二食堂
9910,20230260,31.23,娱乐,支付宝,2025/7/29 15:16,体育馆
9265,20230260,48.3,娱乐,支付宝,2025/8/6 16:02,校园超市
6468,20230260,38.32,交通,校园卡,2025/8/8 10:56,打印店
2421,20230260,5.21,餐饮,支付宝,2025/6/21 21:39,体育馆
586,20230260,10.12,娱乐,支付宝,2025/10/9 20:32,打印店
7242,20230260,71.04,餐饮,支付宝,2025/11/3 20:04,二食堂
2853,20230260,69.51,超市,支付宝,2025/6/20 11:23,一食堂
3735,20230260,43.82,超市,支付宝,2025/8/28 8:13,校园超市
5350,20230260,19.24,生活服务,校园卡,2025/5/31 5:29,校门口
9977,20230260,7.95,学习用品,支付宝,2025/7/16 23:29,打印店
8527,20230260,10.12,交通,支付宝,2025/6/19 11:09,一食堂
3305,20230260,35.33,交通,微信,2025/8/16 8:30,图书馆
9005,20230260,5.07,餐饮,支付宝,2025/5/30 19:27,打印店
1961,20230260,51.55,学习用品,支付宝,2025/5/24 13:31,校园超市
4048,20230260,17.22,餐饮,支付宝,2025/10/8 19:57,一食堂
618,20230260,58,餐饮,微信,2025/11/15 17:25,打印店
7423,20230260,13.85,学习用品,支付宝,2025/7/8 11:51,体育馆
7917,20230260,66.85,超市,校园卡,2025/10/19 23:09,体育馆
9572,20230260,35,超市,校园卡,2025/7/12 2:22,打印店
586,20230260,35.26,餐饮,微信,2025/9/20 18:01,打印店
7555,20230260,7.4,娱乐,微信,2025/8/10 19:58,一食堂
461,20230260,15.34,超市,微信,2025/10/13 0:28,二食堂
2843,20230260,59.47,超市,支付宝,2025/10/24 21:55,体育馆
9424,20230260,38.48,生活服务,微信,2025/9/15 20:52,打印店
2119,20230260,17.47,学习用品,校园卡,2025/5/31 12:18,打印店
3376,20230260,34.01,餐饮,支付宝,2025/9/23 4:33,校门口
6611,20230260,29.05,超市,支付宝,2025/7/17 7:18,体育馆
5309,20230260,10.97,餐饮,支付宝,2025/10/25 9:31,一食堂
893,20230260,65.25,娱乐,校园卡,2025/8/11 4:58,二食堂
1915,20230260,5.4,超市,微信,2025/7/2 9:09,体育馆
5711,20230260,54.78,娱乐,微信,2025/7/1 23:43,二食堂
7965,20230260,69.9,娱乐,支付宝,2025/6/20 23:49,一食堂
6856,20230260,68.04,学习用品,校园卡,2025/9/29 7:17,一食堂
782,20230260,7.29,超市,校园卡,2025/7/31 4:36,图书馆
6162,20230260,21.4,学习用品,支付宝,2025/10/16 0:45,校门口
2119,20230260,53.35,交通,支付宝,2025/9/30 13:04,体育馆
936,20230260,2.84,娱乐,支付宝,2025/7/17 6:16,二食堂
1470,20230260,42.63,学习用品,支付宝,2025/9/14 1:44,图书馆
5941,20230260,36.77,交通,支付宝,2025/8/31 11:33,体育馆
604,20230260,52.25,生活服务,微信,2025/7/10 23:06,体育馆
641,20230260,5.25,娱乐,支付宝,2025/9/11 13:25,二食堂
3794,20230260,47.37,娱乐,支付宝,2025/7/15 8:54,打印店
167,20230260,22.84,生活服务,微信,2025/11/11 14:00,校园超市
9791,20230260,78.41,学习用品,微信,2025/11/4 23:27,一食堂
8001,20230260,18.04,学习用品,支付宝,2025/9/12 4:12,打印店
2918,20230260,48.23,学习用品,支付宝,2025/10/5 3:00,体育馆
8215,20230260,60.61,生活服务,校园卡,2025/11/11 12:02,二食堂
9226,20230260,15.23,生活服务,校园卡,2025/10/3 0:51,二食堂
3241,20230260,60.99,学习用品,支付宝,2025/7/22 5:41,图书馆
9641,20230260,56.98,交通,校园卡,2025/8/3 7:26,校园超市
8518,20230260,52.74,学习用品,支付宝,2025/10/21 23:14,一食堂
7783,20230260,59.9,学习用品,微信,2025/9/12 1:59,图书馆
7583,20230260,58.74,交通,校园卡,2025/7/21 18:59,一食堂
7138,20230260,26.53,娱乐,微信,2025/6/19 0:47,体育馆
5929,20230260,17.18,餐饮,微信,2025/10/5 13:18,图书馆
8418,20230260,76.88,生活服务,校园卡,2025/9/3 16:09,一食堂
